date,text,clean_review,tokens,lemmatized,processed_text,topic,sentiment_score,sentiment,topic_name,menu_item
2025-02-01,"House of Proteins have been always my favorite. The food is not only tasty but healthy. Definitely worth buying it. I just ordered Fish Tikka Grilled Sandwich and it was so mouth watering, full of vegetables and good spices. Also, one can opt for The House Pizza and Spicy grilled chicken breast, edamame & red kidney beans. They are worth trying.",house of proteins have been always my favorite the food is not only tasty but healthy definitely worth buying it i just ordered fish tikka grilled sandwich and it was so mouth watering full of vegetables and good spices also one can opt for the house pizza and spicy grilled chicken breast edamame red kidney beans they are worth trying,"['house', 'proteins', 'always', 'favorite', 'tasty', 'healthy', 'worth', 'buying', 'ordered', 'fish', 'tikka', 'grilled', 'sandwich', 'mouth', 'watering', 'full', 'vegetables', 'spices', 'opt', 'house', 'pizza', 'spicy', 'grilled', 'chicken', 'breast', 'edamame', 'red', 'kidney', 'beans', 'worth', 'trying']","['house', 'protein', 'always', 'favorite', 'tasty', 'healthy', 'worth', 'buy', 'fish', 'tikka', 'grill', 'sandwich', 'mouth', 'watering', 'full', 'vegetable', 'spice', 'opt', 'house', 'pizza', 'spicy', 'grill', 'chicken', 'breast', 'edamame', 'red', 'kidney', 'bean', 'worth']",house protein always favorite tasty healthy worth buy fish tikka grill sandwich mouth watering full vegetable spice opt house pizza spicy grill chicken breast edamame red kidney bean worth,3,0.8176,Positive,Healthy & Vegan Options,pizza
2025-04-01,House of Proteins is a super Healthy Option with healthy food and prompt service. I must compliment their packaging which was really good. The prices are also reasonable. I ordered the Roasted Chicken Tikka with,house of proteins is a super healthy option with healthy food and prompt service i must compliment their packaging which was really good the prices are also reasonable i ordered the roasted chicken tikka with,"['house', 'proteins', 'super', 'healthy', 'option', 'healthy', 'prompt', 'must', 'compliment', 'packaging', 'prices', 'reasonable', 'ordered', 'roasted', 'chicken', 'tikka']","['house', 'protein', 'super', 'healthy', 'option', 'healthy', 'prompt', 'must', 'compliment', 'packaging', 'price', 'reasonable', 'roasted', 'chicken', 'tikka']",house protein super healthy option healthy prompt must compliment packaging price reasonable roasted chicken tikka,3,0.9081,Positive,Healthy & Vegan Options,chicken
2025-04-01,House of Proteins is a super Healthy Option with healthy food and prompt service. I must compliment their packaging which was really good. The prices are also reasonable. I ordered the Roasted Chicken Tikka with,house of proteins is a super healthy option with healthy food and prompt service i must compliment their packaging which was really good the prices are also reasonable i ordered the roasted chicken tikka with,"['house', 'proteins', 'super', 'healthy', 'option', 'healthy', 'prompt', 'must', 'compliment', 'packaging', 'prices', 'reasonable', 'ordered', 'roasted', 'chicken', 'tikka']","['house', 'protein', 'super', 'healthy', 'option', 'healthy', 'prompt', 'must', 'compliment', 'packaging', 'price', 'reasonable', 'roasted', 'chicken', 'tikka']",house protein super healthy option healthy prompt must compliment packaging price reasonable roasted chicken tikka,3,0.9081,Positive,Healthy & Vegan Options,rice
2025-06-01,I ordered cottage cheese steak with vegetable rice in basil pesto. ,i ordered cottage cheese steak with vegetable rice in basil pesto,"['ordered', 'cottage', 'cheese', 'steak', 'vegetable', 'rice', 'basil', 'pesto']","['cottage', 'cheese', 'steak', 'vegetable', 'rice', 'basil', 'pesto']",cottage cheese steak vegetable rice basil pesto,0,0.0,Neutral,Menu & Food Variety,cheese
2025-06-01,I ordered cottage cheese steak with vegetable rice in basil pesto. ,i ordered cottage cheese steak with vegetable rice in basil pesto,"['ordered', 'cottage', 'cheese', 'steak', 'vegetable', 'rice', 'basil', 'pesto']","['cottage', 'cheese', 'steak', 'vegetable', 'rice', 'basil', 'pesto']",cottage cheese steak vegetable rice basil pesto,0,0.0,Neutral,Menu & Food Variety,rice
2025-09-01,"Chicken tikka box of 6 pieces had utmost juicy kebabs and done well with spices, hot and fresh. This was served with a green mint sauce which felt very homely.",chicken tikka box of pieces had utmost juicy kebabs and done well with spices hot and fresh this was served with a green mint sauce which felt very homely,"['chicken', 'tikka', 'box', 'pieces', 'utmost', 'juicy', 'kebabs', 'done', 'spices', 'hot', 'fresh', 'served', 'green', 'mint', 'sauce', 'felt', 'homely']","['chicken', 'tikka', 'box', 'piece', 'utmost', 'juicy', 'kebab', 'spice', 'hot', 'fresh', 'green', 'mint', 'sauce', 'feel', 'homely']",chicken tikka box piece utmost juicy kebab spice hot fresh green mint sauce feel homely,2,0.3182,Positive,Biryani & Chicken Items,chicken
2025-09-01,"Chicken tikka box of 6 pieces had utmost juicy kebabs and done well with spices, hot and fresh. This was served with a green mint sauce which felt very homely.",chicken tikka box of pieces had utmost juicy kebabs and done well with spices hot and fresh this was served with a green mint sauce which felt very homely,"['chicken', 'tikka', 'box', 'pieces', 'utmost', 'juicy', 'kebabs', 'done', 'spices', 'hot', 'fresh', 'served', 'green', 'mint', 'sauce', 'felt', 'homely']","['chicken', 'tikka', 'box', 'piece', 'utmost', 'juicy', 'kebab', 'spice', 'hot', 'fresh', 'green', 'mint', 'sauce', 'feel', 'homely']",chicken tikka box piece utmost juicy kebab spice hot fresh green mint sauce feel homely,2,0.3182,Positive,Biryani & Chicken Items,kebab
2025-12-01,Really enjoyed the vibe here and the Shroom Pizza stole the show. Super good and healthy (I believe). The place offered minimalist vibes with good service. Great for gluten free folks. I’ll be back!,really enjoyed the vibe here and the shroom pizza stole the show super good and healthy i believe the place offered minimalist vibes with good service great for gluten free folks ill be back,"['enjoyed', 'vibe', 'shroom', 'pizza', 'stole', 'show', 'super', 'healthy', 'believe', 'offered', 'minimalist', 'vibes', 'gluten', 'free', 'folks', 'ill', 'back']","['enjoy', 'vibe', 'shroom', 'pizza', 'steal', 'show', 'super', 'healthy', 'believe', 'offer', 'minimalist', 'vibe', 'gluten', 'free', 'folk', 'ill', 'back']",enjoy vibe shroom pizza steal show super healthy believe offer minimalist vibe gluten free folk ill back,1,0.7964,Positive,Millet & Vegan Experience,pizza
2025-11-01,"It’s fantastic to hear that you enjoyed the Shroom Pizza! We’re always aiming to create a welcoming atmosphere, and it’s great to know that you found the minimalist vibe appealing. We look forward to welcoming you back for more delicious meals that cater to everyone, gluten-free included.",its fantastic to hear that you enjoyed the shroom pizza were always aiming to create a welcoming atmosphere and its great to know that you found the minimalist vibe appealing we look forward to welcoming you back for more delicious meals that cater to everyone glutenfree included,"['fantastic', 'hear', 'enjoyed', 'shroom', 'pizza', 'always', 'aiming', 'create', 'welcoming', 'atmosphere', 'know', 'found', 'minimalist', 'vibe', 'appealing', 'look', 'forward', 'welcoming', 'back', 'delicious', 'meals', 'cater', 'everyone', 'glutenfree', 'included']","['fantastic', 'hear', 'enjoy', 'shroom', 'pizza', 'always', 'aim', 'create', 'welcoming', 'atmosphere', 'know', 'find', 'minimalist', 'vibe', 'appeal', 'look', 'forward', 'welcome', 'back', 'delicious', 'meal', 'cater', 'everyone', 'glutenfree', 'include']",fantastic hear enjoy shroom pizza always aim create welcoming atmosphere know find minimalist vibe appeal look forward welcome back delicious meal cater everyone glutenfree include,1,0.9552,Positive,Millet & Vegan Experience,pizza
2025-10-01,I visited with my partner and my dog. We were very comfortable and loved the food & coffee but the portion sizes were very small for the prices and the bathroom could be cleaner.,i visited with my partner and my dog we were very comfortable and loved the food coffee but the portion sizes were very small for the prices and the bathroom could be cleaner,"['visited', 'partner', 'dog', 'comfortable', 'loved', 'coffee', 'portion', 'sizes', 'small', 'prices', 'bathroom', 'could', 'cleaner']","['partner', 'dog', 'comfortable', 'love', 'coffee', 'portion', 'size', 'small', 'price', 'bathroom', 'could', 'clean']",partner dog comfortable love coffee portion size small price bathroom could clean,3,0.8807,Positive,Healthy & Vegan Options,rice
2025-10-01,I visited with my partner and my dog. We were very comfortable and loved the food & coffee but the portion sizes were very small for the prices and the bathroom could be cleaner.,i visited with my partner and my dog we were very comfortable and loved the food coffee but the portion sizes were very small for the prices and the bathroom could be cleaner,"['visited', 'partner', 'dog', 'comfortable', 'loved', 'coffee', 'portion', 'sizes', 'small', 'prices', 'bathroom', 'could', 'cleaner']","['partner', 'dog', 'comfortable', 'love', 'coffee', 'portion', 'size', 'small', 'price', 'bathroom', 'could', 'clean']",partner dog comfortable love coffee portion size small price bathroom could clean,3,0.8807,Positive,Healthy & Vegan Options,coffee
2025-05-01,"They have put together a unique menu, but The flavors don’t work together. We ordered green energy drink , which had a smell to it and not good at all. We got a chocolate peanut butter drink , there was no flavor of chocolate and was super thick . Pesto pizza was served cold , and its toppings of avocado didn’t blend well on pesto , feta should have been spread well .",they have put together a unique menu but the flavors dont work together we ordered green energy drink which had a smell to it and not good at all we got a chocolate peanut butter drink there was no flavor of chocolate and was super thick pesto pizza was served cold and its toppings of avocado didnt blend well on pesto feta should have been spread well,"['put', 'together', 'unique', 'menu', 'flavors', 'dont', 'work', 'together', 'ordered', 'green', 'energy', 'drink', 'smell', 'got', 'chocolate', 'peanut', 'butter', 'drink', 'flavor', 'chocolate', 'super', 'thick', 'pesto', 'pizza', 'served', 'cold', 'toppings', 'avocado', 'didnt', 'blend', 'pesto', 'feta', 'spread']","['put', 'together', 'unique', 'menu', 'flavor', 'work', 'together', 'green', 'energy', 'drink', 'smell', 'chocolate', 'peanut', 'butter', 'drink', 'flavor', 'chocolate', 'super', 'thick', 'pesto', 'pizza', 'cold', 'topping', 'avocado', 'blend', 'pesto', 'feta', 'spread']",put together unique menu flavor work together green energy drink smell chocolate peanut butter drink flavor chocolate super thick pesto pizza cold topping avocado blend pesto feta spread,0,0.7184,Positive,Menu & Food Variety,pizza
2025-05-01,For the dessert we got chocolate ganache with berry sauce - the berry sauce could have used a bit of sweetness as it was sour & didn’t work with the chocolate. And the sauce was very little.,for the dessert we got chocolate ganache with berry sauce the berry sauce could have used a bit of sweetness as it was sour didnt work with the chocolate and the sauce was very little,"['dessert', 'got', 'chocolate', 'ganache', 'berry', 'sauce', 'berry', 'sauce', 'could', 'used', 'bit', 'sweetness', 'sour', 'didnt', 'work', 'chocolate', 'sauce', 'little']","['dessert', 'chocolate', 'ganache', 'berry', 'sauce', 'berry', 'sauce', 'could', 'use', 'bit', 'sweetness', 'sour', 'work', 'chocolate', 'sauce', 'little']",dessert chocolate ganache berry sauce berry sauce could use bit sweetness sour work chocolate sauce little,2,0.4939,Positive,Biryani & Chicken Items,dessert
2025-11-01,Cold coffee was the only item we really enjoyed.,cold coffee was the only item we really enjoyed,"['cold', 'coffee', 'item', 'enjoyed']","['cold', 'coffee', 'item', 'enjoy']",cold coffee item enjoy,4,0.4939,Positive,Overall Experience & Ambience,coffee
2025-11-01,If you are a vegan and vegetarian lover its a heaven for you! Plant based food and even gluten free options! It is pure veg and it can be great as per your taste! I tried their hummus and pita which was the best!,if you are a vegan and vegetarian lover its a heaven for you plant based food and even gluten free options it is pure veg and it can be great as per your taste i tried their hummus and pita which was the best,"['vegan', 'vegetarian', 'lover', 'heaven', 'plant', 'based', 'even', 'gluten', 'free', 'options', 'pure', 'veg', 'per', 'tried', 'hummus', 'pita']","['vegan', 'vegetarian', 'lover', 'heaven', 'plant', 'base', 'even', 'gluten', 'free', 'option', 'pure', 'veg', 'per', 'hummus', 'pita']",vegan vegetarian lover heaven plant base even gluten free option pure veg per hummus pita,3,0.7906,Positive,Healthy & Vegan Options,vegan
2025-05-01,"Greenr Cafe is perfect for anyone who loves clean, creative, and delicious food—whether you're vegan, vegetarian, or just vibing with good ingredients. The space is beautifully done: earthy tones, cozy corners, and a calmness that makes you want to linger.

The Truffle Mushroom Soup is a must-try—packed with flavor and texture, and the kind of dish that makes you forget it’s entirely plant-based. Their smoothies and kombuchas are refreshing and super thoughtfully made too. The black rice sushi is also wonderful!!!",greenr cafe is perfect for anyone who loves clean creative and delicious foodwhether youre vegan vegetarian or just vibing with good ingredients the space is beautifully done earthy tones cozy corners and a calmness that makes you want to linger the truffle mushroom soup is a musttrypacked with flavor and texture and the kind of dish that makes you forget its entirely plantbased their smoothies and kombuchas are refreshing and super thoughtfully made too the black rice sushi is also wonderful,"['greenr', 'cafe', 'perfect', 'anyone', 'loves', 'clean', 'creative', 'delicious', 'foodwhether', 'youre', 'vegan', 'vegetarian', 'vibing', 'ingredients', 'space', 'beautifully', 'done', 'earthy', 'tones', 'cozy', 'corners', 'calmness', 'makes', 'want', 'linger', 'truffle', 'mushroom', 'soup', 'musttrypacked', 'flavor', 'texture', 'kind', 'dish', 'makes', 'forget', 'entirely', 'plantbased', 'smoothies', 'kombuchas', 'refreshing', 'super', 'thoughtfully', 'made', 'black', 'rice', 'sushi', 'wonderful']","['greenr', 'cafe', 'perfect', 'anyone', 'love', 'clean', 'creative', 'delicious', 'foodwhether', 'vegan', 'vegetarian', 'vibe', 'ingredient', 'space', 'beautifully', 'earthy', 'tone', 'cozy', 'corner', 'calmness', 'want', 'linger', 'truffle', 'mushroom', 'soup', 'musttrypacked', 'flavor', 'texture', 'kind', 'dish', 'forget', 'entirely', 'plantbase', 'smoothy', 'kombucha', 'refreshing', 'super', 'thoughtfully', 'black', 'rice', 'sushi', 'wonderful']",greenr cafe perfect anyone love clean creative delicious foodwhether vegan vegetarian vibe ingredient space beautifully earthy tone cozy corner calmness want linger truffle mushroom soup musttrypacked flavor texture kind dish forget entirely plantbase smoothy kombucha refreshing super thoughtfully black rice sushi wonderful,1,0.9888,Positive,Millet & Vegan Experience,vegan
2025-05-01,"Greenr Cafe is perfect for anyone who loves clean, creative, and delicious food—whether you're vegan, vegetarian, or just vibing with good ingredients. The space is beautifully done: earthy tones, cozy corners, and a calmness that makes you want to linger.

The Truffle Mushroom Soup is a must-try—packed with flavor and texture, and the kind of dish that makes you forget it’s entirely plant-based. Their smoothies and kombuchas are refreshing and super thoughtfully made too. The black rice sushi is also wonderful!!!",greenr cafe is perfect for anyone who loves clean creative and delicious foodwhether youre vegan vegetarian or just vibing with good ingredients the space is beautifully done earthy tones cozy corners and a calmness that makes you want to linger the truffle mushroom soup is a musttrypacked with flavor and texture and the kind of dish that makes you forget its entirely plantbased their smoothies and kombuchas are refreshing and super thoughtfully made too the black rice sushi is also wonderful,"['greenr', 'cafe', 'perfect', 'anyone', 'loves', 'clean', 'creative', 'delicious', 'foodwhether', 'youre', 'vegan', 'vegetarian', 'vibing', 'ingredients', 'space', 'beautifully', 'done', 'earthy', 'tones', 'cozy', 'corners', 'calmness', 'makes', 'want', 'linger', 'truffle', 'mushroom', 'soup', 'musttrypacked', 'flavor', 'texture', 'kind', 'dish', 'makes', 'forget', 'entirely', 'plantbased', 'smoothies', 'kombuchas', 'refreshing', 'super', 'thoughtfully', 'made', 'black', 'rice', 'sushi', 'wonderful']","['greenr', 'cafe', 'perfect', 'anyone', 'love', 'clean', 'creative', 'delicious', 'foodwhether', 'vegan', 'vegetarian', 'vibe', 'ingredient', 'space', 'beautifully', 'earthy', 'tone', 'cozy', 'corner', 'calmness', 'want', 'linger', 'truffle', 'mushroom', 'soup', 'musttrypacked', 'flavor', 'texture', 'kind', 'dish', 'forget', 'entirely', 'plantbase', 'smoothy', 'kombucha', 'refreshing', 'super', 'thoughtfully', 'black', 'rice', 'sushi', 'wonderful']",greenr cafe perfect anyone love clean creative delicious foodwhether vegan vegetarian vibe ingredient space beautifully earthy tone cozy corner calmness want linger truffle mushroom soup musttrypacked flavor texture kind dish forget entirely plantbase smoothy kombucha refreshing super thoughtfully black rice sushi wonderful,1,0.9888,Positive,Millet & Vegan Experience,rice
2025-05-01,"Greenr Cafe is perfect for anyone who loves clean, creative, and delicious food—whether you're vegan, vegetarian, or just vibing with good ingredients. The space is beautifully done: earthy tones, cozy corners, and a calmness that makes you want to linger.

The Truffle Mushroom Soup is a must-try—packed with flavor and texture, and the kind of dish that makes you forget it’s entirely plant-based. Their smoothies and kombuchas are refreshing and super thoughtfully made too. The black rice sushi is also wonderful!!!",greenr cafe is perfect for anyone who loves clean creative and delicious foodwhether youre vegan vegetarian or just vibing with good ingredients the space is beautifully done earthy tones cozy corners and a calmness that makes you want to linger the truffle mushroom soup is a musttrypacked with flavor and texture and the kind of dish that makes you forget its entirely plantbased their smoothies and kombuchas are refreshing and super thoughtfully made too the black rice sushi is also wonderful,"['greenr', 'cafe', 'perfect', 'anyone', 'loves', 'clean', 'creative', 'delicious', 'foodwhether', 'youre', 'vegan', 'vegetarian', 'vibing', 'ingredients', 'space', 'beautifully', 'done', 'earthy', 'tones', 'cozy', 'corners', 'calmness', 'makes', 'want', 'linger', 'truffle', 'mushroom', 'soup', 'musttrypacked', 'flavor', 'texture', 'kind', 'dish', 'makes', 'forget', 'entirely', 'plantbased', 'smoothies', 'kombuchas', 'refreshing', 'super', 'thoughtfully', 'made', 'black', 'rice', 'sushi', 'wonderful']","['greenr', 'cafe', 'perfect', 'anyone', 'love', 'clean', 'creative', 'delicious', 'foodwhether', 'vegan', 'vegetarian', 'vibe', 'ingredient', 'space', 'beautifully', 'earthy', 'tone', 'cozy', 'corner', 'calmness', 'want', 'linger', 'truffle', 'mushroom', 'soup', 'musttrypacked', 'flavor', 'texture', 'kind', 'dish', 'forget', 'entirely', 'plantbase', 'smoothy', 'kombucha', 'refreshing', 'super', 'thoughtfully', 'black', 'rice', 'sushi', 'wonderful']",greenr cafe perfect anyone love clean creative delicious foodwhether vegan vegetarian vibe ingredient space beautifully earthy tone cozy corner calmness want linger truffle mushroom soup musttrypacked flavor texture kind dish forget entirely plantbase smoothy kombucha refreshing super thoughtfully black rice sushi wonderful,1,0.9888,Positive,Millet & Vegan Experience,corn
2025-10-01,"he best vegan food I have had at Delhi. I was had salad, nut bar and a tea cake. The salad was good, and tea cake with blue berry compot was excellent.",he best vegan food i have had at delhi i was had salad nut bar and a tea cake the salad was good and tea cake with blue berry compot was excellent,"['vegan', 'delhi', 'salad', 'nut', 'bar', 'tea', 'cake', 'salad', 'tea', 'cake', 'blue', 'berry', 'compot', 'excellent']","['vegan', 'delhi', 'salad', 'nut', 'bar', 'tea', 'cake', 'salad', 'tea', 'cake', 'blue', 'berry', 'compot', 'excellent']",vegan delhi salad nut bar tea cake salad tea cake blue berry compot excellent,3,0.5719,Positive,Healthy & Vegan Options,vegan
2025-10-01,"he best vegan food I have had at Delhi. I was had salad, nut bar and a tea cake. The salad was good, and tea cake with blue berry compot was excellent.",he best vegan food i have had at delhi i was had salad nut bar and a tea cake the salad was good and tea cake with blue berry compot was excellent,"['vegan', 'delhi', 'salad', 'nut', 'bar', 'tea', 'cake', 'salad', 'tea', 'cake', 'blue', 'berry', 'compot', 'excellent']","['vegan', 'delhi', 'salad', 'nut', 'bar', 'tea', 'cake', 'salad', 'tea', 'cake', 'blue', 'berry', 'compot', 'excellent']",vegan delhi salad nut bar tea cake salad tea cake blue berry compot excellent,3,0.5719,Positive,Healthy & Vegan Options,salad
2025-10-01,"he best vegan food I have had at Delhi. I was had salad, nut bar and a tea cake. The salad was good, and tea cake with blue berry compot was excellent.",he best vegan food i have had at delhi i was had salad nut bar and a tea cake the salad was good and tea cake with blue berry compot was excellent,"['vegan', 'delhi', 'salad', 'nut', 'bar', 'tea', 'cake', 'salad', 'tea', 'cake', 'blue', 'berry', 'compot', 'excellent']","['vegan', 'delhi', 'salad', 'nut', 'bar', 'tea', 'cake', 'salad', 'tea', 'cake', 'blue', 'berry', 'compot', 'excellent']",vegan delhi salad nut bar tea cake salad tea cake blue berry compot excellent,3,0.5719,Positive,Healthy & Vegan Options,cake
2025-11-01,"And let's talk about their desserts! Pure bliss! I couldn't resist indulging in their guilt-free sweet treats that are not only delicious but also made with wholesome, natural goodness.",and lets talk about their desserts pure bliss i couldnt resist indulging in their guiltfree sweet treats that are not only delicious but also made with wholesome natural goodness,"['lets', 'talk', 'desserts', 'pure', 'bliss', 'couldnt', 'resist', 'indulging', 'guiltfree', 'sweet', 'treats', 'delicious', 'made', 'wholesome', 'natural', 'goodness']","['let', 'talk', 'dessert', 'pure', 'bliss', 'could', 'resist', 'indulge', 'guiltfree', 'sweet', 'treat', 'delicious', 'wholesome', 'natural', 'goodness']",let talk dessert pure bliss could resist indulge guiltfree sweet treat delicious wholesome natural goodness,3,0.9559,Positive,Healthy & Vegan Options,dessert
2025-11-01,"Beyond the delectable food offerings, Green Cafe's dedication to providing organic products is commendable. From oils and serums to notepads and coffee, they have carefully curated a range of organic products that align with their sustainable philosophy.",beyond the delectable food offerings green cafes dedication to providing organic products is commendable from oils and serums to notepads and coffee they have carefully curated a range of organic products that align with their sustainable philosophy,"['beyond', 'delectable', 'offerings', 'green', 'cafes', 'dedication', 'providing', 'organic', 'products', 'commendable', 'oils', 'serums', 'notepads', 'coffee', 'carefully', 'curated', 'range', 'organic', 'products', 'align', 'sustainable', 'philosophy']","['beyond', 'delectable', 'offering', 'green', 'cafe', 'dedication', 'provide', 'organic', 'product', 'commendable', 'oil', 'serum', 'notepad', 'coffee', 'carefully', 'curate', 'range', 'organic', 'product', 'align', 'sustainable', 'philosophy']",beyond delectable offering green cafe dedication provide organic product commendable oil serum notepad coffee carefully curate range organic product align sustainable philosophy,0,0.6597,Positive,Menu & Food Variety,coffee
2025-10-01,"Superb variety of vegan options. Was excited today try more. But tummy got full at the platter, pizza , the sushi , the smoothie etc.

The sushi was so surreal. In fact I couldn't eat it coz it felt like real fish which I am not used to as a vegan for so many years.

Pleasant staff and very cool ambience. Very inviting
Must try this place whether you are a vegan, vegetarian or non vegan",superb variety of vegan options was excited today try more but tummy got full at the platter pizza the sushi the smoothie etc the sushi was so surreal in fact i couldnt eat it coz it felt like real fish which i am not used to as a vegan for so many years pleasant staff and very cool ambience very inviting must try this place whether you are a vegan vegetarian or non vegan,"['superb', 'variety', 'vegan', 'options', 'excited', 'today', 'tummy', 'got', 'full', 'platter', 'pizza', 'sushi', 'smoothie', 'etc', 'sushi', 'surreal', 'fact', 'couldnt', 'eat', 'coz', 'felt', 'real', 'fish', 'used', 'vegan', 'many', 'years', 'pleasant', 'cool', 'inviting', 'must', 'whether', 'vegan', 'vegetarian', 'non', 'vegan']","['superb', 'variety', 'vegan', 'option', 'excite', 'today', 'tummy', 'full', 'platter', 'pizza', 'sushi', 'smoothie', 'etc', 'sushi', 'surreal', 'fact', 'could', 'eat', 'coz', 'feel', 'real', 'fish', 'use', 'vegan', 'many', 'year', 'pleasant', 'cool', 'inviting', 'must', 'whether', 'vegan', 'vegetarian', 'non', 'vegan']",superb variety vegan option excite today tummy full platter pizza sushi smoothie etc sushi surreal fact could eat coz feel real fish use vegan many year pleasant cool inviting must whether vegan vegetarian non vegan,3,0.9337,Positive,Healthy & Vegan Options,vegan
2025-10-01,"Superb variety of vegan options. Was excited today try more. But tummy got full at the platter, pizza , the sushi , the smoothie etc.

The sushi was so surreal. In fact I couldn't eat it coz it felt like real fish which I am not used to as a vegan for so many years.

Pleasant staff and very cool ambience. Very inviting
Must try this place whether you are a vegan, vegetarian or non vegan",superb variety of vegan options was excited today try more but tummy got full at the platter pizza the sushi the smoothie etc the sushi was so surreal in fact i couldnt eat it coz it felt like real fish which i am not used to as a vegan for so many years pleasant staff and very cool ambience very inviting must try this place whether you are a vegan vegetarian or non vegan,"['superb', 'variety', 'vegan', 'options', 'excited', 'today', 'tummy', 'got', 'full', 'platter', 'pizza', 'sushi', 'smoothie', 'etc', 'sushi', 'surreal', 'fact', 'couldnt', 'eat', 'coz', 'felt', 'real', 'fish', 'used', 'vegan', 'many', 'years', 'pleasant', 'cool', 'inviting', 'must', 'whether', 'vegan', 'vegetarian', 'non', 'vegan']","['superb', 'variety', 'vegan', 'option', 'excite', 'today', 'tummy', 'full', 'platter', 'pizza', 'sushi', 'smoothie', 'etc', 'sushi', 'surreal', 'fact', 'could', 'eat', 'coz', 'feel', 'real', 'fish', 'use', 'vegan', 'many', 'year', 'pleasant', 'cool', 'inviting', 'must', 'whether', 'vegan', 'vegetarian', 'non', 'vegan']",superb variety vegan option excite today tummy full platter pizza sushi smoothie etc sushi surreal fact could eat coz feel real fish use vegan many year pleasant cool inviting must whether vegan vegetarian non vegan,3,0.9337,Positive,Healthy & Vegan Options,pizza
2025-10-01,"Superb variety of vegan options. Was excited today try more. But tummy got full at the platter, pizza , the sushi , the smoothie etc.

The sushi was so surreal. In fact I couldn't eat it coz it felt like real fish which I am not used to as a vegan for so many years.

Pleasant staff and very cool ambience. Very inviting
Must try this place whether you are a vegan, vegetarian or non vegan",superb variety of vegan options was excited today try more but tummy got full at the platter pizza the sushi the smoothie etc the sushi was so surreal in fact i couldnt eat it coz it felt like real fish which i am not used to as a vegan for so many years pleasant staff and very cool ambience very inviting must try this place whether you are a vegan vegetarian or non vegan,"['superb', 'variety', 'vegan', 'options', 'excited', 'today', 'tummy', 'got', 'full', 'platter', 'pizza', 'sushi', 'smoothie', 'etc', 'sushi', 'surreal', 'fact', 'couldnt', 'eat', 'coz', 'felt', 'real', 'fish', 'used', 'vegan', 'many', 'years', 'pleasant', 'cool', 'inviting', 'must', 'whether', 'vegan', 'vegetarian', 'non', 'vegan']","['superb', 'variety', 'vegan', 'option', 'excite', 'today', 'tummy', 'full', 'platter', 'pizza', 'sushi', 'smoothie', 'etc', 'sushi', 'surreal', 'fact', 'could', 'eat', 'coz', 'feel', 'real', 'fish', 'use', 'vegan', 'many', 'year', 'pleasant', 'cool', 'inviting', 'must', 'whether', 'vegan', 'vegetarian', 'non', 'vegan']",superb variety vegan option excite today tummy full platter pizza sushi smoothie etc sushi surreal fact could eat coz feel real fish use vegan many year pleasant cool inviting must whether vegan vegetarian non vegan,3,0.9337,Positive,Healthy & Vegan Options,smoothie
2025-09-01,"The environment of this place is something that everyone should experience! I love spending time here, be it the Pizza, Sushi, the vegan Tiramisu absolutely everything's delicious, on top of that , you can't get bored with the books, games and everything surrounding you!",the environment of this place is something that everyone should experience i love spending time here be it the pizza sushi the vegan tiramisu absolutely everythings delicious on top of that you cant get bored with the books games and everything surrounding you,"['environment', 'something', 'everyone', 'love', 'spending', 'pizza', 'sushi', 'vegan', 'tiramisu', 'everythings', 'delicious', 'top', 'cant', 'bored', 'books', 'games', 'everything', 'surrounding']","['environment', 'something', 'everyone', 'love', 'spending', 'pizza', 'sushi', 'vegan', 'tiramisu', 'everything', 'delicious', 'top', 'bore', 'book', 'game', 'everything', 'surround']",environment something everyone love spending pizza sushi vegan tiramisu everything delicious top bore book game everything surround,1,0.8271,Positive,Millet & Vegan Experience,vegan
2025-09-01,"The environment of this place is something that everyone should experience! I love spending time here, be it the Pizza, Sushi, the vegan Tiramisu absolutely everything's delicious, on top of that , you can't get bored with the books, games and everything surrounding you!",the environment of this place is something that everyone should experience i love spending time here be it the pizza sushi the vegan tiramisu absolutely everythings delicious on top of that you cant get bored with the books games and everything surrounding you,"['environment', 'something', 'everyone', 'love', 'spending', 'pizza', 'sushi', 'vegan', 'tiramisu', 'everythings', 'delicious', 'top', 'cant', 'bored', 'books', 'games', 'everything', 'surrounding']","['environment', 'something', 'everyone', 'love', 'spending', 'pizza', 'sushi', 'vegan', 'tiramisu', 'everything', 'delicious', 'top', 'bore', 'book', 'game', 'everything', 'surround']",environment something everyone love spending pizza sushi vegan tiramisu everything delicious top bore book game everything surround,1,0.8271,Positive,Millet & Vegan Experience,pizza
